year,pwsid,pwsname,eparegion,pwstype,populationservedcount,iswholesaler,primarysourcedummy,ownertypedummy,size_dummy,source_gw_sw,source_purchased,owner_dummy,married,single,divorced_widowed_separated,less_than_hs,hs_more,college_more,average_household_size,median_household_income,per_capita_income,median_year_structure_built,owner_occupied_housing_units,total_pop,median_age,population_over_15,population_over_18,population_over_25,pop_density,unemployment,housing_density
2015,FL5110183,MARCO ISLAND UTILITIES (CITY OF),Region 4,Community water system,27470,N,4,4,1,1,0,1,0.524904541403792,0.255759511515958,0.219335947080249,0.136097017163432,0.863902982836568,0.601289962817192,2.955,51185.3994355039,35039.8533121466,1992,0.738719507961946,353905,49.65,0.851721689952003,0.821485554992027,0.749077373230919,177.1008,0.104628149472797,101.884363584604
2013,FL5260053,"CLEWISTON, CITY OF",Region 4,Community water system,10728,N,5,2,1,1,1,0,0.423193721528056,0.368514585449901,0.208291693022042,0.334187519401287,0.665812480598713,0.32135473227388,3.255,35548.8523704334,16496.7570838785,1987.25,0.706953348803474,37970,33.55,0.761854287142276,0.720191068344804,0.617519080725696,32.93862,0.139364986966109,12.4844913067449
2014,FL5260053,"CLEWISTON, CITY OF",Region 4,Community water system,10728,N,5,2,1,1,1,0,0.413575528800583,0.372547011611386,0.21387745958803,0.325068085482501,0.674931914517499,0.334190272030092,3.31,34550.3753613048,16593.0703104646,1987.5,0.711862954329788,37580,33.8,0.758771139456607,0.719631354624958,0.619057973755877,32.6003,0.139205004382888,12.4346105960636
2015,FL5260053,"CLEWISTON, CITY OF",Region 4,Community water system,10728,N,5,2,1,1,1,0,0.40395733607311,0.376579437772872,0.219463226154018,0.315948651563716,0.684051348436284,0.347025811786303,3.365,33551.8983521761,16689.3835370506,1987.75,0.716772559856102,37190,34.05,0.755687991770937,0.719071640905112,0.620596866786057,32.26198,0.139045021799667,12.3847298853824
2013,FL5360025,BONITA SPRINGS UTILITIES,Region 4,Community water system,68258,N,0,2,1,0,0,0,0.493440606129093,0.265531679686219,0.241027714184688,0.131015232196657,0.868984767803343,0.549877135641765,2.71,46365.3436384524,26512.0725515992,1992.5,0.684285196232453,661954,46.8,0.843321487852052,0.810936899606997,0.736751409064562,843.77695,0.124463209515969,476.224093948027
2014,FL5360025,BONITA SPRINGS UTILITIES,Region 4,Community water system,68258,N,0,2,1,0,0,0,0.480532169018632,0.272396731852088,0.247071099129279,0.130554524648121,0.869445475351879,0.550838276990818,2.83,44765.8216206463,25413.410673285,1993,0.675705615031669,676354,47.2,0.845069917704309,0.813030057997045,0.739692201562784,862.1323,0.129554197137431,477.288448499801
2015,FL5360025,BONITA SPRINGS UTILITIES,Region 4,Community water system,68258,N,0,2,1,0,0,0,0.467623731908172,0.279261784017958,0.25311448407387,0.130093817099586,0.869906182900414,0.55179941833987,2.95,43166.2996028402,24314.7487949707,1993.5,0.667126033830884,690754,47.6,0.846818347556565,0.815123216387093,0.742632994061005,880.48765,0.134645184758892,478.352803051576
2013,FL5360102,CITY OF FORT MYERS WATER TREATMENT PLANT,Region 4,Community water system,73431,N,0,2,1,0,0,0,0.493440606129093,0.265531679686219,0.241027714184688,0.131015232196657,0.868984767803343,0.549877135641765,2.71,46365.3436384524,26512.0725515992,1992.5,0.684285196232453,661954,46.8,0.843321487852052,0.810936899606997,0.736751409064562,843.77695,0.124463209515969,476.224093948027
2014,FL5360102,CITY OF FORT MYERS WATER TREATMENT PLANT,Region 4,Community water system,73431,N,0,2,1,0,0,0,0.480532169018632,0.272396731852088,0.247071099129279,0.130554524648121,0.869445475351879,0.550838276990818,2.83,44765.8216206463,25413.410673285,1993,0.675705615031669,676354,47.2,0.845069917704309,0.813030057997045,0.739692201562784,862.1323,0.129554197137431,477.288448499801
2015,FL5360102,CITY OF FORT MYERS WATER TREATMENT PLANT,Region 4,Community water system,73431,N,0,2,1,0,0,0,0.467623731908172,0.279261784017958,0.25311448407387,0.130093817099586,0.869906182900414,0.55179941833987,2.95,43166.2996028402,24314.7487949707,1993.5,0.667126033830884,690754,47.6,0.846818347556565,0.815123216387093,0.742632994061005,880.48765,0.134645184758892,478.352803051576
2013,FL5360146,ISLAND WATER ASSOCIATION,Region 4,Community water system,14556,N,0,2,1,0,0,0,0.493440606129093,0.265531679686219,0.241027714184688,0.131015232196657,0.868984767803343,0.549877135641765,2.71,46365.3436384524,26512.0725515992,1992.5,0.684285196232453,661954,46.8,0.843321487852052,0.810936899606997,0.736751409064562,843.77695,0.124463209515969,476.224093948027
2014,FL5360146,ISLAND WATER ASSOCIATION,Region 4,Community water system,14556,N,0,2,1,0,0,0,0.480532169018632,0.272396731852088,0.247071099129279,0.130554524648121,0.869445475351879,0.550838276990818,2.83,44765.8216206463,25413.410673285,1993,0.675705615031669,676354,47.2,0.845069917704309,0.813030057997045,0.739692201562784,862.1323,0.129554197137431,477.288448499801
2015,FL5360146,ISLAND WATER ASSOCIATION,Region 4,Community water system,14556,N,0,2,1,0,0,0,0.467623731908172,0.279261784017958,0.25311448407387,0.130093817099586,0.869906182900414,0.55179941833987,2.95,43166.2996028402,24314.7487949707,1993.5,0.667126033830884,690754,47.6,0.846818347556565,0.815123216387093,0.742632994061005,880.48765,0.134645184758892,478.352803051576
2013,FL5360172,FLORIDA GOVERNMENTAL UTILITY AUTHORITY,Region 4,Community water system,29656,N,0,4,1,0,0,1,0.493440606129093,0.265531679686219,0.241027714184688,0.131015232196657,0.868984767803343,0.549877135641765,2.71,46365.3436384524,26512.0725515992,1992.5,0.684285196232453,661954,46.8,0.843321487852052,0.810936899606997,0.736751409064562,843.77695,0.124463209515969,476.224093948027
2014,FL5360172,FLORIDA GOVERNMENTAL UTILITY AUTHORITY,Region 4,Community water system,29656,N,0,4,1,0,0,1,0.480532169018632,0.272396731852088,0.247071099129279,0.130554524648121,0.869445475351879,0.550838276990818,2.83,44765.8216206463,25413.410673285,1993,0.675705615031669,676354,47.2,0.845069917704309,0.813030057997045,0.739692201562784,862.1323,0.129554197137431,477.288448499801
2015,FL5360172,FLORIDA GOVERNMENTAL UTILITY AUTHORITY,Region 4,Community water system,29656,N,0,4,1,0,0,1,0.467623731908172,0.279261784017958,0.25311448407387,0.130093817099586,0.869906182900414,0.55179941833987,2.95,43166.2996028402,24314.7487949707,1993.5,0.667126033830884,690754,47.6,0.846818347556565,0.815123216387093,0.742632994061005,880.48765,0.134645184758892,478.352803051576
2013,FL5360322,GREATER PINE ISLAND WATER ASSOCIATION,Region 4,Community water system,15257,N,0,4,1,0,0,1,0.493440606129093,0.265531679686219,0.241027714184688,0.131015232196657,0.868984767803343,0.549877135641765,2.71,46365.3436384524,26512.0725515992,1992.5,0.684285196232453,661954,46.8,0.843321487852052,0.810936899606997,0.736751409064562,843.77695,0.124463209515969,476.224093948027
2014,FL5360322,GREATER PINE ISLAND WATER ASSOCIATION,Region 4,Community water system,15257,N,0,4,1,0,0,1,0.480532169018632,0.272396731852088,0.247071099129279,0.130554524648121,0.869445475351879,0.550838276990818,2.83,44765.8216206463,25413.410673285,1993,0.675705615031669,676354,47.2,0.845069917704309,0.813030057997045,0.739692201562784,862.1323,0.129554197137431,477.288448499801
2015,FL5360322,GREATER PINE ISLAND WATER ASSOCIATION,Region 4,Community water system,15257,N,0,4,1,0,0,1,0.467623731908172,0.279261784017958,0.25311448407387,0.130093817099586,0.869906182900414,0.55179941833987,2.95,43166.2996028402,24314.7487949707,1993.5,0.667126033830884,690754,47.6,0.846818347556565,0.815123216387093,0.742632994061005,880.48765,0.134645184758892,478.352803051576
2013,FL6090150,BEVERLY HILLS / ROLLING OAKS SUBDIVISION,Region 4,Community water system,12426,N,0,5,1,0,0,1,0.539194888309572,0.190364476125762,0.270440635564666,0.127097228196822,0.872902771803178,0.491380341430025,2.305,37384.9296785072,23275.6309941426,1988.5,0.810646247073233,139038.5,55.5,0.877942177884066,0.848672877575782,0.789797289996958,239.02255,0.144914119949904,133.745925762812
2013,FL5360325,"CAPE CORAL, CITY OF",Region 4,Community water system,132737,N,0,2,1,0,0,0,0.493440606129093,0.265531679686219,0.241027714184688,0.131015232196657,0.868984767803343,0.549877135641765,2.71,46365.3436384524,26512.0725515992,1992.5,0.684285196232453,661954,46.8,0.843321487852052,0.810936899606997,0.736751409064562,843.77695,0.124463209515969,476.224093948027
2014,FL5360325,"CAPE CORAL, CITY OF",Region 4,Community water system,132737,N,0,2,1,0,0,0,0.480532169018632,0.272396731852088,0.247071099129279,0.130554524648121,0.869445475351879,0.550838276990818,2.83,44765.8216206463,25413.410673285,1993,0.675705615031669,676354,47.2,0.845069917704309,0.813030057997045,0.739692201562784,862.1323,0.129554197137431,477.288448499801
2015,FL5360325,"CAPE CORAL, CITY OF",Region 4,Community water system,132737,N,0,2,1,0,0,0,0.467623731908172,0.279261784017958,0.25311448407387,0.130093817099586,0.869906182900414,0.55179941833987,2.95,43166.2996028402,24314.7487949707,1993.5,0.667126033830884,690754,47.6,0.846818347556565,0.815123216387093,0.742632994061005,880.48765,0.134645184758892,478.352803051576
2013,FL5364048,LEE COUNTY UTILITIES,Region 4,Community water system,236944,N,4,2,1,1,0,0,0.493440606129093,0.265531679686219,0.241027714184688,0.131015232196657,0.868984767803343,0.549877135641765,2.71,46365.3436384524,26512.0725515992,1992.5,0.684285196232453,661954,46.8,0.843321487852052,0.810936899606997,0.736751409064562,843.77695,0.124463209515969,476.224093948027
2014,FL5364048,LEE COUNTY UTILITIES,Region 4,Community water system,236944,N,4,2,1,1,0,0,0.480532169018632,0.272396731852088,0.247071099129279,0.130554524648121,0.869445475351879,0.550838276990818,2.83,44765.8216206463,25413.410673285,1993,0.675705615031669,676354,47.2,0.845069917704309,0.813030057997045,0.739692201562784,862.1323,0.129554197137431,477.288448499801
2015,FL5364048,LEE COUNTY UTILITIES,Region 4,Community water system,236944,N,4,2,1,1,0,0,0.467623731908172,0.279261784017958,0.25311448407387,0.130093817099586,0.869906182900414,0.55179941833987,2.95,43166.2996028402,24314.7487949707,1993.5,0.667126033830884,690754,47.6,0.846818347556565,0.815123216387093,0.742632994061005,880.48765,0.134645184758892,478.352803051576
2013,FL6080051,"PUNTA GORDA, CITY OF",Region 4,Community water system,29561,N,4,2,1,1,0,0,0.545722533576395,0.192901872365908,0.261375594057697,0.107358105117218,0.892641894882782,0.551922612509007,2.305,43158.631864888,25686.5350276924,1988.25,0.781264479762763,164737.5,57.4,0.893586106266975,0.867195915837898,0.809160139812633,242.16185,0.129164323420276,148.648640619429
2014,FL6080051,"PUNTA GORDA, CITY OF",Region 4,Community water system,29561,N,4,2,1,1,0,0,0.536714402981438,0.196604699740451,0.26668089727811,0.105504355030128,0.894495644969872,0.556214063721322,2.36,41999.7222278499,24967.7647448279,1988.5,0.77602334978318,166324,57.9,0.896347148636089,0.870596942278857,0.811160041563594,244.494,0.132458752740703,148.888983299618
2015,FL6080051,"PUNTA GORDA, CITY OF",Region 4,Community water system,29561,N,4,2,1,1,0,0,0.527706272386482,0.200307527114995,0.271986200498524,0.103650604943039,0.896349395056961,0.560505514933638,2.415,40840.8125908117,24248.9944619634,1988.75,0.770782219803597,167910.5,58.4,0.899108191005202,0.873997968719816,0.813159943314554,246.82615,0.135753182061131,149.129325979807
2013,FL6090312,CITRUS SPRINGS,Region 4,Community water system,15675,N,0,5,1,0,0,1,0.539194888309572,0.190364476125762,0.270440635564666,0.127097228196822,0.872902771803178,0.491380341430025,2.305,37384.9296785072,23275.6309941426,1988.5,0.810646247073233,139038.5,55.5,0.877942177884066,0.848672877575782,0.789797289996958,239.02255,0.144914119949904,133.745925762812
2014,FL6090312,CITRUS SPRINGS,Region 4,Community water system,15675,N,0,5,1,0,0,1,0.532705926980353,0.19231215293721,0.274981920082436,0.122602369167926,0.877397630832074,0.497190874142926,2.34,36615.6248806356,23028.3739822363,1989,0.806524074828845,138306,56,0.879414988016596,0.851082939546038,0.791512645973268,237.7633,0.149194652712873,133.616132934167
2015,FL6090312,CITRUS SPRINGS,Region 4,Community water system,15675,N,0,5,1,0,0,1,0.526216965651135,0.194259829748658,0.279523204600207,0.11810751013903,0.881892489860969,0.503001406855826,2.375,35846.320082764,22781.1169703299,1989.5,0.802401902584458,137573.5,56.5,0.880887798149126,0.853493001516294,0.793228001949578,236.50405,0.153475185475841,133.486340105522
2014,FL6090150,BEVERLY HILLS / ROLLING OAKS SUBDIVISION,Region 4,Community water system,12426,N,0,5,1,0,0,1,0.532705926980353,0.19231215293721,0.274981920082436,0.122602369167926,0.877397630832074,0.497190874142926,2.34,36615.6248806356,23028.3739822363,1989,0.806524074828845,138306,56,0.879414988016596,0.851082939546038,0.791512645973268,237.7633,0.149194652712873,133.616132934167
2015,FL6090150,BEVERLY HILLS / ROLLING OAKS SUBDIVISION,Region 4,Community water system,12426,N,0,5,1,0,0,1,0.526216965651135,0.194259829748658,0.279523204600207,0.11810751013903,0.881892489860969,0.503001406855826,2.375,35846.320082764,22781.1169703299,1989.5,0.802401902584458,137573.5,56.5,0.880887798149126,0.853493001516294,0.793228001949578,236.50405,0.153475185475841,133.486340105522
2013,FL6091735,SUGARMILL WOODS S/D,Region 4,Community water system,10308,N,0,5,1,0,0,1,0.539194888309572,0.190364476125762,0.270440635564666,0.127097228196822,0.872902771803178,0.491380341430025,2.305,37384.9296785072,23275.6309941426,1988.5,0.810646247073233,139038.5,55.5,0.877942177884066,0.848672877575782,0.789797289996958,239.02255,0.144914119949904,133.745925762812
2014,FL6091735,SUGARMILL WOODS S/D,Region 4,Community water system,10308,N,0,5,1,0,0,1,0.532705926980353,0.19231215293721,0.274981920082436,0.122602369167926,0.877397630832074,0.497190874142926,2.34,36615.6248806356,23028.3739822363,1989,0.806524074828845,138306,56,0.879414988016596,0.851082939546038,0.791512645973268,237.7633,0.149194652712873,133.616132934167
2015,FL6091735,SUGARMILL WOODS S/D,Region 4,Community water system,10308,N,0,5,1,0,0,1,0.526216965651135,0.194259829748658,0.279523204600207,0.11810751013903,0.881892489860969,0.503001406855826,2.375,35846.320082764,22781.1169703299,1989.5,0.802401902584458,137573.5,56.5,0.880887798149126,0.853493001516294,0.793228001949578,236.50405,0.153475185475841,133.486340105522
2013,FL6272180,BROOKSVILLE  CITY OF,Region 4,Community water system,11500,N,0,2,1,0,0,0,0.518700927910542,0.227008208822267,0.25429086326719,0.13171563123934,0.86828436876066,0.494250323051637,2.485,39215.2631092759,20398.9231588279,1989.25,0.774295980840555,174299,48.75,0.848173050541766,0.810798156888781,0.740997079590101,368.85675,0.16741073387565,179.034953612518
2013,FL6094948,CITRUS CO UTL/CHARLES A. BLACK,Region 4,Community water system,20179,N,0,2,1,0,0,0,0.539194888309572,0.190364476125762,0.270440635564666,0.127097228196822,0.872902771803178,0.491380341430025,2.305,37384.9296785072,23275.6309941426,1988.5,0.810646247073233,139038.5,55.5,0.877942177884066,0.848672877575782,0.789797289996958,239.02255,0.144914119949904,133.745925762812
2014,FL6094948,CITRUS CO UTL/CHARLES A. BLACK,Region 4,Community water system,20179,N,0,2,1,0,0,0,0.532705926980353,0.19231215293721,0.274981920082436,0.122602369167926,0.877397630832074,0.497190874142926,2.34,36615.6248806356,23028.3739822363,1989,0.806524074828845,138306,56,0.879414988016596,0.851082939546038,0.791512645973268,237.7633,0.149194652712873,133.616132934167
2015,FL6094948,CITRUS CO UTL/CHARLES A. BLACK,Region 4,Community water system,20179,N,0,2,1,0,0,0,0.526216965651135,0.194259829748658,0.279523204600207,0.11810751013903,0.881892489860969,0.503001406855826,2.375,35846.320082764,22781.1169703299,1989.5,0.802401902584458,137573.5,56.5,0.880887798149126,0.853493001516294,0.793228001949578,236.50405,0.153475185475841,133.486340105522
2014,FL6272180,BROOKSVILLE  CITY OF,Region 4,Community water system,11500,N,0,2,1,0,0,0,0.506152494153725,0.233422274644406,0.260425231201869,0.129333136583654,0.870666863416346,0.49740420129909,2.52,37925.5047220326,19527.6290080789,1989.5,0.763971754508432,174806,49.1,0.851272679982446,0.81363046954998,0.742673592065491,369.9297,0.176857441954009,179.062291208454
2015,FL6272180,BROOKSVILLE  CITY OF,Region 4,Community water system,11500,N,0,2,1,0,0,0,0.493604060396909,0.239836340466544,0.266559599136548,0.126950641927969,0.873049358072031,0.500558079546543,2.555,36635.7463347892,18656.3348573299,1989.75,0.753647528176309,175313,49.45,0.854372309423125,0.816462782211179,0.74435010454088,371.00265,0.186304150032368,179.08962880439
2013,FL6280250,SEBRING WATER ; SEWER SYSTEM,Region 4,Community water system,38761,N,0,2,1,0,0,0,0.524588341448947,0.212704553868818,0.262707104682236,0.176708786644895,0.823291213355105,0.468940959645081,2.49,35445.8519039268,20278.7278468744,1985.25,0.768444706135471,97998.5,52.1,0.849484175747865,0.819559578459321,0.755854206200707,96.396875,0.160464956821493,54.1325971641246
2013,FL6277059,HERNANDO CO UTL-WEST,Region 4,Community water system,128820,N,0,2,1,0,0,0,0.518700927910542,0.227008208822267,0.25429086326719,0.13171563123934,0.86828436876066,0.494250323051637,2.485,39215.2631092759,20398.9231588279,1989.25,0.774295980840555,174299,48.75,0.848173050541766,0.810798156888781,0.740997079590101,368.85675,0.16741073387565,179.034953612518
2014,FL6277059,HERNANDO CO UTL-WEST,Region 4,Community water system,128820,N,0,2,1,0,0,0,0.506152494153725,0.233422274644406,0.260425231201869,0.129333136583654,0.870666863416346,0.49740420129909,2.52,37925.5047220326,19527.6290080789,1989.5,0.763971754508432,174806,49.1,0.851272679982446,0.81363046954998,0.742673592065491,369.9297,0.176857441954009,179.062291208454
2015,FL6277059,HERNANDO CO UTL-WEST,Region 4,Community water system,128820,N,0,2,1,0,0,0,0.493604060396909,0.239836340466544,0.266559599136548,0.126950641927969,0.873049358072031,0.500558079546543,2.555,36635.7463347892,18656.3348573299,1989.75,0.753647528176309,175313,49.45,0.854372309423125,0.816462782211179,0.74435010454088,371.00265,0.186304150032368,179.08962880439
2013,FL6280049,"AVON PARK, CITY OF",Region 4,Community water system,18349,N,0,2,1,0,0,0,0.524588341448947,0.212704553868818,0.262707104682236,0.176708786644895,0.823291213355105,0.468940959645081,2.49,35445.8519039268,20278.7278468744,1985.25,0.768444706135471,97998.5,52.1,0.849484175747865,0.819559578459321,0.755854206200707,96.396875,0.160464956821493,54.1325971641246
2014,FL6280049,"AVON PARK, CITY OF",Region 4,Community water system,18349,N,0,2,1,0,0,0,0.518617234800448,0.214385429105894,0.266997336093658,0.169669798328896,0.830330201671104,0.47841808628946,2.56,34938.078305184,20078.1760953775,1985.5,0.768121547068595,97736,52.3,0.849261957300678,0.820055642401184,0.75702445844206,96.13866,0.171485422790091,54.0165256815191
2015,FL6280049,"AVON PARK, CITY OF",Region 4,Community water system,18349,N,0,2,1,0,0,0,0.51264612815195,0.21606630434297,0.27128756750508,0.162630810012898,0.837369189987102,0.48789521293384,2.63,34430.3047064412,19877.6243438807,1985.75,0.76779838800172,97473.5,52.5,0.849039738853492,0.820551706343046,0.758194710683413,95.880445,0.182505888758689,53.9004541989136
2014,FL6280250,SEBRING WATER ; SEWER SYSTEM,Region 4,Community water system,38761,N,0,2,1,0,0,0,0.518617234800448,0.214385429105894,0.266997336093658,0.169669798328896,0.830330201671104,0.47841808628946,2.56,34938.078305184,20078.1760953775,1985.5,0.768121547068595,97736,52.3,0.849261957300678,0.820055642401184,0.75702445844206,96.13866,0.171485422790091,54.0165256815191
2015,FL6280250,SEBRING WATER ; SEWER SYSTEM,Region 4,Community water system,38761,N,0,2,1,0,0,0,0.51264612815195,0.21606630434297,0.27128756750508,0.162630810012898,0.837369189987102,0.48789521293384,2.63,34430.3047064412,19877.6243438807,1985.75,0.76779838800172,97473.5,52.5,0.849039738853492,0.820551706343046,0.758194710683413,95.880445,0.182505888758689,53.9004541989136
2013,FL6290323,CITY OF PLANT CITY UTILITY,Region 4,Community water system,35850,N,0,2,1,0,0,0,0.446676358833548,0.347598207910084,0.205725433256369,0.125939367227278,0.874060632772722,0.59723146419862,2.685,49266.0196850165,27102.0575792121,1986.5,0.584616316460541,1304889,36.55,0.807843095894804,0.768573956477462,0.670256325278928,1279.0355,0.104834661950556,537.478103716628
2014,FL6290323,CITY OF PLANT CITY UTILITY,Region 4,Community water system,35850,N,0,2,1,0,0,0,0.441623905816817,0.352154614466282,0.2062214797169,0.122790336275223,0.877209663724777,0.601203060578799,2.73,48350.545748446,26639.4353294163,1987,0.5763936811082,1330110,36.7,0.809694325149199,0.771213311167585,0.675061924275726,1303.757,0.108579606075089,541.480696560532
2015,FL6290323,CITY OF PLANT CITY UTILITY,Region 4,Community water system,35850,N,0,2,1,0,0,0,0.436571452800087,0.35671102102248,0.206717526177432,0.119641305323168,0.880358694676832,0.605174656958978,2.775,47435.0718118755,26176.8130796205,1987.5,0.56817104575586,1355331,36.85,0.811545554403593,0.773852665857709,0.679867523272524,1328.4785,0.112324550199621,545.483289404436
2013,FL6290327,CITY OF TAMPA WATER DEPARTMENT,Region 4,Community water system,603000,N,4,2,1,1,0,0,0.446676358833548,0.347598207910084,0.205725433256369,0.125939367227278,0.874060632772722,0.59723146419862,2.685,49266.0196850165,27102.0575792121,1986.5,0.584616316460541,1304889,36.55,0.807843095894804,0.768573956477462,0.670256325278928,1279.0355,0.104834661950556,537.478103716628
2014,FL6290327,CITY OF TAMPA WATER DEPARTMENT,Region 4,Community water system,603000,N,4,2,1,1,0,0,0.441623905816817,0.352154614466282,0.2062214797169,0.122790336275223,0.877209663724777,0.601203060578799,2.73,48350.545748446,26639.4353294163,1987,0.5763936811082,1330110,36.7,0.809694325149199,0.771213311167585,0.675061924275726,1303.757,0.108579606075089,541.480696560532
2013,FL6290388,HCPUD/NORTHWEST UTILITIES,Region 4,Community water system,188715,N,5,2,1,1,1,0,0.446676358833548,0.347598207910084,0.205725433256369,0.125939367227278,0.874060632772722,0.59723146419862,2.685,49266.0196850165,27102.0575792121,1986.5,0.584616316460541,1304889,36.55,0.807843095894804,0.768573956477462,0.670256325278928,1279.0355,0.104834661950556,537.478103716628
2015,FL6290327,CITY OF TAMPA WATER DEPARTMENT,Region 4,Community water system,603000,N,4,2,1,1,0,0,0.436571452800087,0.35671102102248,0.206717526177432,0.119641305323168,0.880358694676832,0.605174656958978,2.775,47435.0718118755,26176.8130796205,1987.5,0.56817104575586,1355331,36.85,0.811545554403593,0.773852665857709,0.679867523272524,1328.4785,0.112324550199621,545.483289404436
2013,FL6290333,HCPUD/SEABOARD UTILITIES,Region 4,Community water system,10774,N,5,2,1,1,1,0,0.446676358833548,0.347598207910084,0.205725433256369,0.125939367227278,0.874060632772722,0.59723146419862,2.685,49266.0196850165,27102.0575792121,1986.5,0.584616316460541,1304889,36.55,0.807843095894804,0.768573956477462,0.670256325278928,1279.0355,0.104834661950556,537.478103716628
2014,FL6290333,HCPUD/SEABOARD UTILITIES,Region 4,Community water system,10774,N,5,2,1,1,1,0,0.441623905816817,0.352154614466282,0.2062214797169,0.122790336275223,0.877209663724777,0.601203060578799,2.73,48350.545748446,26639.4353294163,1987,0.5763936811082,1330110,36.7,0.809694325149199,0.771213311167585,0.675061924275726,1303.757,0.108579606075089,541.480696560532
2015,FL6290333,HCPUD/SEABOARD UTILITIES,Region 4,Community water system,10774,N,5,2,1,1,1,0,0.436571452800087,0.35671102102248,0.206717526177432,0.119641305323168,0.880358694676832,0.605174656958978,2.775,47435.0718118755,26176.8130796205,1987.5,0.56817104575586,1355331,36.85,0.811545554403593,0.773852665857709,0.679867523272524,1328.4785,0.112324550199621,545.483289404436
2014,FL6290388,HCPUD/NORTHWEST UTILITIES,Region 4,Community water system,188715,N,5,2,1,1,1,0,0.441623905816817,0.352154614466282,0.2062214797169,0.122790336275223,0.877209663724777,0.601203060578799,2.73,48350.545748446,26639.4353294163,1987,0.5763936811082,1330110,36.7,0.809694325149199,0.771213311167585,0.675061924275726,1303.757,0.108579606075089,541.480696560532
2015,FL6290388,HCPUD/NORTHWEST UTILITIES,Region 4,Community water system,188715,N,5,2,1,1,1,0,0.436571452800087,0.35671102102248,0.206717526177432,0.119641305323168,0.880358694676832,0.605174656958978,2.775,47435.0718118755,26176.8130796205,1987.5,0.56817104575586,1355331,36.85,0.811545554403593,0.773852665857709,0.679867523272524,1328.4785,0.112324550199621,545.483289404436
2013,FL6290787,HCPUD/SOUTH-CENTRAL,Region 4,Community water system,335297,N,5,2,1,1,1,0,0.446676358833548,0.347598207910084,0.205725433256369,0.125939367227278,0.874060632772722,0.59723146419862,2.685,49266.0196850165,27102.0575792121,1986.5,0.584616316460541,1304889,36.55,0.807843095894804,0.768573956477462,0.670256325278928,1279.0355,0.104834661950556,537.478103716628
2014,FL6290787,HCPUD/SOUTH-CENTRAL,Region 4,Community water system,335297,N,5,2,1,1,1,0,0.441623905816817,0.352154614466282,0.2062214797169,0.122790336275223,0.877209663724777,0.601203060578799,2.73,48350.545748446,26639.4353294163,1987,0.5763936811082,1330110,36.7,0.809694325149199,0.771213311167585,0.675061924275726,1303.757,0.108579606075089,541.480696560532
2015,FL6290787,HCPUD/SOUTH-CENTRAL,Region 4,Community water system,335297,N,5,2,1,1,1,0,0.436571452800087,0.35671102102248,0.206717526177432,0.119641305323168,0.880358694676832,0.605174656958978,2.775,47435.0718118755,26176.8130796205,1987.5,0.56817104575586,1355331,36.85,0.811545554403593,0.773852665857709,0.679867523272524,1328.4785,0.112324550199621,545.483289404436
2013,FL6291791,CITY OF TEMPLE TERRACE UTILITY,Region 4,Community water system,31062,N,0,2,1,0,0,0,0.446676358833548,0.347598207910084,0.205725433256369,0.125939367227278,0.874060632772722,0.59723146419862,2.685,49266.0196850165,27102.0575792121,1986.5,0.584616316460541,1304889,36.55,0.807843095894804,0.768573956477462,0.670256325278928,1279.0355,0.104834661950556,537.478103716628
2013,FL6291088,LITTLE MANATEE SPRINGS MHP,Region 4,Community water system,530,N,0,4,0,0,0,1,0.446676358833548,0.347598207910084,0.205725433256369,0.125939367227278,0.874060632772722,0.59723146419862,2.685,49266.0196850165,27102.0575792121,1986.5,0.584616316460541,1304889,36.55,0.807843095894804,0.768573956477462,0.670256325278928,1279.0355,0.104834661950556,537.478103716628
2014,FL6291088,LITTLE MANATEE SPRINGS MHP,Region 4,Community water system,530,N,0,4,0,0,0,1,0.441623905816817,0.352154614466282,0.2062214797169,0.122790336275223,0.877209663724777,0.601203060578799,2.73,48350.545748446,26639.4353294163,1987,0.5763936811082,1330110,36.7,0.809694325149199,0.771213311167585,0.675061924275726,1303.757,0.108579606075089,541.480696560532
2015,FL6291088,LITTLE MANATEE SPRINGS MHP,Region 4,Community water system,530,N,0,4,0,0,0,1,0.436571452800087,0.35671102102248,0.206717526177432,0.119641305323168,0.880358694676832,0.605174656958978,2.775,47435.0718118755,26176.8130796205,1987.5,0.56817104575586,1355331,36.85,0.811545554403593,0.773852665857709,0.679867523272524,1328.4785,0.112324550199621,545.483289404436
2013,FL6291882,UNIVERSITY OF SOUTH FLORIDA,Region 4,Community water system,46237,N,0,6,1,0,0,0,0.446676358833548,0.347598207910084,0.205725433256369,0.125939367227278,0.874060632772722,0.59723146419862,2.685,49266.0196850165,27102.0575792121,1986.5,0.584616316460541,1304889,36.55,0.807843095894804,0.768573956477462,0.670256325278928,1279.0355,0.104834661950556,537.478103716628
2014,FL6291882,UNIVERSITY OF SOUTH FLORIDA,Region 4,Community water system,46237,N,0,6,1,0,0,0,0.441623905816817,0.352154614466282,0.2062214797169,0.122790336275223,0.877209663724777,0.601203060578799,2.73,48350.545748446,26639.4353294163,1987,0.5763936811082,1330110,36.7,0.809694325149199,0.771213311167585,0.675061924275726,1303.757,0.108579606075089,541.480696560532
